0x012d7f966c76d5b2f0e52965c1cebdecd8707d14,960300
0x01cb9c83aec45b7cf6dd5ae6fe0ceb614bbdce70,2821.410006
0x03e84422f45d77ff686f064f5be654e44518924f,960300
0x04c41d816200ff756f0418eaf465f12948449009,960300
0x057128379d8bc6e5ebce483175a4e56c5ae00f69,145079.2758
0x082c4e03bebfd4bafac4084e14a8f5fa3e1fcb6e,25082.91264
0x09c40ae339ae6bcf0064340d98edaf1a1b48d38b,960300
0x09fad0d8034b7974b2bb54d6537b7487685f3f0b,354977.2012
0x101745af21d0f0fa93f1758f38c252a1175b9941,54272.03534
0x108868d7df7935495235f0a3bd78ffbc39286a07,30598.08666
0x10d8e40497726be338a50b934ec0463dbdcdfdd1,240982.5256
0x11ddd59c33c73c44733b4123a86ea5ce57f6e854,1.00E-18
0x14c0fb49031fc9448372cf5819ecc806bad40624,8885.800433
0x14f9818d53563eaccdba99b221ec393fda9aa80e,217675.6303
0x154ee54e9fd518baa94754d04edeea7b0cc55015,970000
0x15719d37d81a0a490af6b143ffb3c84613d77a7b,41168.91055
0x175b0249a6d700375f3ab01ddf9f888428d9d991,646689.0153
0x17b39ec27f9929e19942f78c80488e6716abb266,131191.9297
0x1ae4b99e6f297b5fc2db8e41957c52e9ccb75be2,27733.32639
0x1aee7b80ad212c9810952aa75bb66535291ac6e3,54689.22343
0x1bc5cf80f308518f000dde4c8f8139268aa014db,1.00E-18
0x1cd7cb7921b552a1aee548b2062eea410b81e4ca,54234.26618
0x1d265bab26261c80392f8d3ece3e0be31dbdd5bf,964437.6806
0x1db9a9dfe480c9a9cc1093f06810c02a80c568a5,220623.9196
0x1f2605804dee7e7257bc109a43c537a051a23a39,960300
0x22898fc11e97debe122d0fb83274f0692b5f6d33,585535.2046
0x23e5a5ef27c4a467fad739e2344e6d9149a8672c,90369.54178
0x24780aa34ee4e1ea68321f06d92a0df31a578e85,960300
0x24bb69f3b1009e79b4fdbd93180cda6c62d46ff2,2978.949326
0x268dec53b71a2e688638419e9a0fc6204cd716ef,54872.11217
0x29731f012a8efcc77c533ca83e2809bb3a80f8c6,148412.3858
0x2a5b68725c98d9535a6283f060869280ee92c6f4,960300
0x2a9b047b4d18002d6dcef366a260a2102348fbc7,0.9897691899
0x2cd75b0b86c467d3488306ee3bb4fc92cc4db81c,134116.0371
0x2f595bca7d2202f514950519be0c98d2cb930bee,970000
0x2f8e67afef92442f6783501ad220c17cfc1af8b4,960300
0x30e6af7673f9f2acf180fc8c4c7c3237acc5cd0e,960300
0x32902b9f06c0d4372d3e446624585a55324bb1b2,437980.5724
0x33922d8ee4b3049c9784d6b5d8f397f481b98802,6211.834115
0x350df34fa0fa3fa0223eecd163c86c3056755147,970000
0x3550b2c5cba617e9e26199e69abc46b185d045bd,128548.9986
0x38e482f50fe3c96626bcbe1ff2ed670b196ce738,181750.0054
0x39847e7c4a5ddc7ef5766f1c0f13070332afe726,55055.92031
0x3adab0156a281c2a694b5ff95333856307bfa7a4,1.07E-12
0x3b33c3be4ef6ddec79d66939e5715f1818bdf9ed,43691.75541
0x3c365d5c112ce0792e15dde53b2cc45f9c786e01,7145.671998
0x3c927cd25eb03388bd7896e421e8e548e16b2b44,28522.03229
0x3ccaf341c84d7e180627b5472b2ed9dd6a2297e6,960300
0x4324cb168efe22e6cdbbc67d5e349575a0712cb8,6270.575199
0x4626d54af96f386955ebfd9217bc80b02702971d,32734.10068
0x4882fbd76910f69fe6dcef844b7bbc9a4b3a70db,277348.1728
0x48f9fd0833290cd2424e395cca5c1aea2054cb17,3515.519889
0x4a7f29ef087930b88fedec1df7678bf8e6f875b1,960300
0x4ac4fec3a7077bf66bc3fee9ff91f002c4679432,8421.567926
0x4ccd20ee375158d6d9d4b1cd800bf7f3a2f3526f,2809.348218
0x4fecfc5c56ffed0490cbff2da0ede2a640925632,41969.91629
0x5196a60d1a219cb287697d5739c3003078a0968f,476543.6051
0x51d40cdd43b55fc67c12850d3de79242f6e4a9c6,143993.1727
0x5277da7e9a645d6e59745735332d8af21a0887ad,527594.5983
0x53d2e47df1e231c00d275789c63de06802120c3c,5930.287798
0x5554b8d84b2eb5b16974fc5257ba38b49f22a42f,970000
0x55550c03b0c9b87002c4351e1958cc588578a5fa,970000
0x55550ce4d747e2597a6338f64df8918e2ef6e865,970000
0x55551103640eb3034d4e621dfc44f7899f2196c0,970000
0x55551c0edd0f1a00626bd518c93df68107cd87ea,970000
0x5555207cf6fe54d142829940f8b754bae8470ce8,970000
0x555522400e9a0db505f0ad8e27f013dffc86acbb,970000
0x5555250e833e89bd464aec6ab7d65f1adc3650b8,970000
0x55552acd75992ecd3ae412b87dacde022de53ff7,970000
0x55552f97ad55474f3095e893db2c610ca55e5b96,970000
0x5555327a030a0a49a433440b5649d2f2b3336004,970000
0x55553d76ba807cfb85e04f12058547be09080ba3,970000
0x55554e88181da08b72e238b96e007913a03f6178,970000
0x555554b1ffb320bad74180e399b479617e27d1ff,970000
0x55555bf7439ede97598a3bb2c1e05248c4aeb78a,970000
0x55555e3fde2841002cc1c91203a1f54df11dbed7,970000
0x555565d92153226d3bdf6adb1a9b5cab77a16dca,970000
0x55556789c1c4acfaa48f1ee2ddbe8c79d08f0c51,970000
0x55558764731a3127b9f334eac78d74d49f894dcb,970000
0x5555a320dab9dee5d6ac3004ccc2d9966db17034,970000
0x5555d175816adc10f5a9f16a5db161ba5b24ca9b,970000
0x5555e685af1e473423b7dcaee11e445b4d237114,970000
0x5555ead4f8895cc8d6f5b9f6ea71f9a80ad4b64f,970000
0x5555f5a5096f9e26b1a9e001b87496e2fe8f33ad,970000
0x5558399d8272e04c52f50569e8ed4487107588aa,970000
0x555f7ab0e91a6556a9620304c067004a1fa27805,970000
0x5a0066a88f9eb40fd0e7279f787873bcd899e8c6,1029200.214
0x5b11db05665b7ab0caad74fd3aec7f32195eb4e9,70047.90713
0x5bd0fe7a4645156595b15d85300e7bc7061d64e1,34152.73631
0x5c61e024c3a35f16f477ede4848dd6b2cbb44153,198599.2324
0x5e5ff7ff875703469330c9c704ed534e6f402cdf,22364.88065
0x60e89d344df85df4f48875e87f6b68f49a0e6028,960300
0x6866dcda814db509109c2872563b8602e20d03cc,17524.34709
0x68a013b7919997670e1709e8e7ce59bff2831617,43711.92592
0x6c097a93be2f1ab53006fafe89f0d9358e0a115f,108310.6
0x6c3f206c6649d78a629d3917436706768953a02d,15039.77045
0x6ce0b0d46f476dcb69d3312478ce227d9938a6f0,50347.35056
0x6e7693c6a746401e9bab53b010ee9988569bf85b,16371.21177
0x6e93ee21af4fbac3ea6e77b5ddb7d7c3c613ad15,121533.0758
0x6f38f9f1c0f0427dc98f741257d52dee365de21e,3372.337806
0x72b8941e7045f7fba583262c939878cce23c44e8,147288.6928
0x73c4cd74e20763dd90cfaa407ef2349931a8ba16,17723.25114
0x75ff7ed17f6f0c1e74d5e4b798d06d44a7ea9f48,220936.7979
0x777775f7c4acec565375194b31098d463135a054,970000
0x77777639f22bb93b6dca1345ff659f6f8ccd6958,970000
0x7777776a7d6c96dc3977692d9dbb1b188f478fa1,970000
0x77777e7a8f844b73f6269bbda7f440af16038d90,970000
0x799bd338611647ab1c0a9a4754321ddfdbc04a76,22778.80242
0x7c3afb806baf17bb99585cf74a96a3634b3d7e5c,96229.81258
0x7efdd70fce4d3ce5b7ed89046067f8617a38ac37,153874.6122
0x851f18014482cdefd7c5aa65678e430990144a5c,3824.326418
0x893cd4d79bf75370f6200d0ccb873f3d3de418aa,18151.62561
0x8955f91881a5d0cdc9b26977b599394e901efb3b,42738.26146
0x8a503c5d0ecf53e97054bd1c44caeac4478feef6,434771.0784
0x8ccd7229b789bba77fc52d554f71dbf16dc90360,1539213.644
0x8e65dda2efb0d57c6656bc55b2952fa6d6e34f07,685768.1616
0x8e87c2d090aabc5e1f2ea4d701ef167298d1bb13,461974.0446
0x91ff896b19b36d29466f435a94a12eb1503106ea,93811.03543
0x924f310a7a3f7d9d0871a4ec1211820a083c5cba,1646464.54
0x932cd92595a12499d753235ca837f9b0c38c98f3,70423.18669
0x938e793b7b0eed91cc9fd8bcd4982cbcc7b1d30d,831690.8972
0x95634053b151faea339dc1d192dc0bb96314a30a,34398.31009
0x9564ea3feb0908a3d655c1a41e31f1de7ee039b0,151190.708
0x9946a2804e0c8a141829c65da79de923db809b30,526664.3381
0x9b466b446aefe3229e340e6f855f55855b64dbae,2496.949285
0x9b8a6becab32a7b6ad19366105847aef63f45bb4,253954.4894
0x9cde75015c3e59e7d0c5610fd6a4262a682da5a1,448062.9001
0xa071b57295c0e8b63ae9f8ba1793ab64db4232f0,155112.0468
0xa1106bd116f1af2e4bf5fd30625d6cbb061dc4ff,1218.357693
0xa1c962f7949c691aa960427562e6a0e940e80595,443923.0699
0xa49a23f5d748c9937db777f5ac8f228309949687,960300
0xa56dc2c3c3da21b41f60e81d870f4e5f7e79c562,960300
0xa56f7a51f8aea2fcefc685e62b4d46ffec4b2cd5,970000
0xa99c36409becce99102f3aac840a88f727af9d7a,12324.78767
0xaa02667c23449079506a57a0fc0a76a7d448f1a4,348911.4862
0xac1ca131c0ba15d189aae5769f6beac98f9f832b,954282.1212
0xad128b4fd496ca73eb54b93529a0519c875125ce,838108.0337
0xb0a362ed3c01250f8be26f9391bc2dfde36df445,35498.22199
0xb0cdaa733230694eb2030c5c2b534b453a9b751d,620874.6732
0xb0f98535334b28ec76e680a7770491d1d714e0de,182037.9521
0xb206987caa13fa414bf1340af55468824eaa0ff3,3051.147312
0xb5c1ecb2ed354215545b5cea6992574905275fd2,72378.64904
0xb6d48eedf6217a193c5dc24a0308fe20b788e3d1,15212.51
0xb7a5e234b5cbbfbd7014c0d2bd05e426370300c0,298762.9949
0xbb27835eb7ff69db5b529f70b75ad102ce1b4a23,257148.3031
0xbbdb74e81d777c10a54fe80d01cd589ae10eeef2,53502.35853
0xbc1275158da5a4632e36ee0d958fcfde63a36813,146177.7199
0xbd352d9e8580e279cc741f82e17571792f97eb3a,326200.6123
0xbee354505efdc3a36bf865e8d0f04a9db77a551f,270403.095
0xbf201c1886ec8c1700341277e5442cd3e32dee41,198053.4615
0xbf54c7aff2998dc8dda37219d4a541fe64084a7c,364036.8742
0xc2afa4499ba702cc508e350a2e843661fc177dd5,151045.8801
0xc4a54f3043ece12fbce604ba40358a558fd84bc3,13873.65307
0xc5fd46e9ece89bbc74c6f9724a08410024747c1b,7632.595157
0xc9a6d5c39509ee8a0b062c71d0b2bbee5ee1449c,970000
0xca287b47e9e4a2b0c630386e486628a672766798,320103.3143
0xcadde5927443591dc77d5fbc274bc3853f0607e1,12440.44819
0xcbb0d8175ebda9c7aa00217f48bc2c2a59ee86a4,960300
0xce1b83f7572ec5341bd26b38c2a7146e7778571b,1231.879578
0xcee40175716c1c2a3b999647e0752b7f8c60ca06,204622.3984
0xd0ddbfbbedeec5cef630460ab54fdbcbcdd5ae39,62792.25712
0xd424690fd6fdcae85bd74e1ce859168130fee5c2,970000
0xd52bc22e3f104ad1fafdf0d6eb0b4673f413f57e,86834.48763
0xd609fb07b439974d355915e240287f89ad3c8b12,970000
0xd9f2f41e071fffbe112691678726db22629c648c,970000
0xdbf6c19f0d2a099d1b0b16a085543c7067ad1e78,671618.1864
0xe068a9c5c916100abca1b4c55676561b5ddf4915,970000
0xe5d1d2bc4c69d56fa10e66fb31a33e1f04d0c6eb,303143.5215
0xe646721bfe1904f44a53b77095a589c6fea4e599,126.6727717
0xe6c37d02a2acebf55b809521b9604f465e91837b,432156.6621
0xe760becbc3baaaa361fcd8eba9c4713d346eb183,213647.8056
0xe91fb1e13e18447b0994ed09641823b918a2ecca,299050.801
0xea67352d3e3566f5bd661289b6ad11c8eb1e0b25,71582.40153
0xeb467f831233c47b25877eaf895773c6031d7e71,970000
0xebbdd36e92c4e74d5eda50c8b310505eb3111818,47035.58715
0xec0afee7104df61a2b55581fe7c108be4bd71ec4,377134.4423
0xec8bd3547bb458b738bf4b80b835e21e7555dc74,470845.7595
0xecb79dda5ed26446c532c4379562e36ee552f3b6,13030.66277
0xeccd209059fa9eb8e4c64ca0bf5da4ec1e054c20,210927.9438
0xee0d3a42ea15660fd4261036c1bf6ba33a0cf0f6,54452.83258
0xeebf45b753d776dd723f7c10da2e99618f26f334,625227.3698
0xef89af9b67ad9c71175ed4300201b4a03ad793d8,1487677.304
0xf2b6c5d0122174945ebb44a22a4233219126890d,12453.71316
0xf60f4411839978761fa1eef15a7abbe204f2c5ad,970000
0xf695cf8bfa69644f82b829058415472f01be1472,970000
0xf781793719049347351734adea281729e6b2a9df,190369.1737
0xfb92471f6cda334610ebd435247df76db3192110,165379.8131
0xfd898411f32b192087868e4dcfa322cf69c318d8,4036.538994
0xfe8a921ba8224d7ca7e7a908a570b86ff6b0a8e0,960300
0xfeb9c0b4e09eb2c0d40419dfa148cfeabf3d31f3,391681.9472
0xff3c491fcfb6bb7d2ea2ba85bed4a545731686f9,12534.13921